candidate_event_id,group_id,working_filename,working_path,event_index,onset_seconds,ioi_seconds,onset_frame,onset_strength_norm,candidate_status,event_token,keep_event,review_notes
PERF-001-CAND-0231,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,231,284.432834,7.755465,24499,0.034778,pending_review,,,
PERF-001-CAND-0232,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,232,285.036553,0.603719,24551,0.029014,pending_review,,,
PERF-001-CAND-0233,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,233,287.544308,2.507755,24767,0.052316,pending_review,,,
PERF-001-CAND-0234,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,234,288.159637,0.615329,24820,0.032109,pending_review,,,
PERF-001-CAND-0235,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,235,289.436735,1.277098,24930,0.044337,pending_review,,,
PERF-002-CAND-0001,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,1,0.02322,,2,0.0,pending_review,,,
PERF-002-CAND-0002,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,2,5.909478,5.886259,509,0.034026,pending_review,,,
PERF-002-CAND-0003,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,3,6.791837,0.882358,585,0.015075,pending_review,,,
PERF-002-CAND-0004,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,4,7.244626,0.452789,624,0.032545,pending_review,,,
PERF-002-CAND-0005,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,5,10.797279,3.552653,930,0.027543,pending_review,,,
PERF-002-CAND-0006,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,6,11.691247,0.893968,1007,0.041279,pending_review,,,
PERF-002-CAND-0007,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,7,12.608435,0.917188,1086,0.030048,pending_review,,,
PERF-002-CAND-0008,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,8,13.072834,0.464399,1126,0.04561,pending_review,,,
PERF-002-CAND-0009,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,9,13.502404,0.429569,1163,0.036545,pending_review,,,
PERF-002-CAND-0010,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,10,14.419592,0.917188,1242,0.041969,pending_review,,,
PERF-002-CAND-0011,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,11,15.31356,0.893968,1319,0.033263,pending_review,,,
PERF-002-CAND-0012,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,12,16.230748,0.917188,1398,0.046566,pending_review,,,
PERF-002-CAND-0013,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,13,24.473832,8.243084,2108,0.051126,pending_review,,,
PERF-002-CAND-0014,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,14,25.40263,0.928798,2188,0.035494,pending_review,,,
PERF-002-CAND-0015,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,15,26.343039,0.940408,2269,0.113887,pending_review,,,
PERF-002-CAND-0016,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,16,28.154195,1.811156,2425,0.032212,pending_review,,,
PERF-002-CAND-0017,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,17,29.094603,0.940408,2506,0.06377,pending_review,,,
PERF-002-CAND-0018,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,18,35.6078,6.513197,3067,0.038648,pending_review,,,
PERF-002-CAND-0019,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,19,41.261859,5.654059,3554,0.049504,pending_review,,,
PERF-002-CAND-0020,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,20,52.616417,11.354558,4532,0.042408,pending_review,,,
PERF-002-CAND-0021,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,21,67.314649,14.698231,5798,0.025852,pending_review,,,
PERF-002-CAND-0022,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,22,69.183855,1.869206,5959,0.038826,pending_review,,,
PERF-002-CAND-0023,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,23,69.648254,0.464399,5999,0.045409,pending_review,,,
PERF-002-CAND-0024,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,24,71.087891,1.439637,6123,0.028304,pending_review,,,
PERF-002-CAND-0025,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,25,71.55229,0.464399,6163,0.026694,pending_review,,,
PERF-002-CAND-0026,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,26,75.859592,4.307302,6534,0.036911,pending_review,,,
PERF-002-CAND-0027,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,27,76.8,0.940408,6615,0.026556,pending_review,,,
PERF-002-CAND-0028,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,28,78.239637,1.439637,6739,0.035145,pending_review,,,
PERF-002-CAND-0029,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,29,84.474195,6.234558,7276,0.03703,pending_review,,,
PERF-002-CAND-0030,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,30,88.293878,3.819683,7605,0.029996,pending_review,,,
PERF-002-CAND-0031,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,31,89.257506,0.963628,7688,0.036404,pending_review,,,
PERF-002-CAND-0032,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,32,91.196372,1.938866,7855,0.031863,pending_review,,,
PERF-002-CAND-0033,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,33,93.135238,1.938866,8022,0.036082,pending_review,,,
PERF-002-CAND-0034,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,34,95.341134,2.205896,8212,0.058454,pending_review,,,
PERF-002-CAND-0035,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,35,95.538503,0.19737,8229,0.037696,pending_review,,,
PERF-002-CAND-0036,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,36,96.978141,1.439637,8353,0.031011,pending_review,,,
PERF-002-CAND-0037,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,37,103.758367,6.780227,8937,0.065847,pending_review,,,
PERF-002-CAND-0038,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,38,104.489796,0.731429,9000,0.034091,pending_review,,,
PERF-002-CAND-0039,PERF-002,PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-002_SDNG_SNDG_Gangsa_ENSEMBLE02.wav,39,105.697234,1.207438,9104,0.044233,pending_review,,,
PERF-003-CAND-0001,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,1,0.02322,,2,0.0,pending_review,,,
PERF-003-CAND-0002,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,2,4.191202,4.167982,361,0.048321,pending_review,,,
PERF-003-CAND-0003,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,3,8.301134,4.109932,715,0.045401,pending_review,,,
PERF-003-CAND-0004,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,4,9.229932,0.928798,795,0.030528,pending_review,,,
PERF-003-CAND-0005,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,5,9.671111,0.441179,833,0.035009,pending_review,,,
PERF-003-CAND-0006,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,6,11.528707,1.857596,993,0.043284,pending_review,,,
PERF-003-CAND-0007,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,7,13.839093,2.310385,1192,0.032501,pending_review,,,
PERF-003-CAND-0008,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,8,14.767891,0.928798,1272,0.029708,pending_review,,,
PERF-003-CAND-0009,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,9,17.565896,2.798005,1513,0.044711,pending_review,,,
PERF-003-CAND-0010,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,10,19.876281,2.310385,1712,0.032278,pending_review,,,
PERF-003-CAND-0011,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,11,20.35229,0.476009,1753,0.037874,pending_review,,,
PERF-003-CAND-0012,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,12,23.150295,2.798005,1994,0.043221,pending_review,,,
PERF-003-CAND-0013,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,13,25.971519,2.821224,2237,0.046204,pending_review,,,
PERF-003-CAND-0014,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,14,27.353107,1.381587,2356,0.027257,pending_review,,,
PERF-003-CAND-0015,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,15,28.328345,0.975238,2440,0.052604,pending_review,,,
PERF-003-CAND-0016,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,16,28.781134,0.452789,2479,0.028629,pending_review,,,
PERF-003-CAND-0017,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,17,31.137959,2.356825,2682,0.033072,pending_review,,,
PERF-003-CAND-0018,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,18,34.887982,3.750023,3005,0.031755,pending_review,,,
PERF-003-CAND-0019,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,19,37.755646,2.867664,3252,0.032314,pending_review,,,
PERF-003-CAND-0020,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,20,38.220045,0.464399,3292,0.043446,pending_review,,,
PERF-003-CAND-0021,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,21,38.916644,0.696599,3352,0.048589,pending_review,,,
PERF-003-CAND-0022,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,22,39.624853,0.708209,3413,0.03999,pending_review,,,
PERF-003-CAND-0023,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,23,40.089252,0.464399,3453,0.034097,pending_review,,,
PERF-003-CAND-0024,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,24,41.505669,1.416417,3575,0.038808,pending_review,,,
PERF-003-CAND-0025,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,25,42.922086,1.416417,3697,0.04037,pending_review,,,
PERF-003-CAND-0026,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,26,43.386485,0.464399,3737,0.061032,pending_review,,,
PERF-003-CAND-0027,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,27,45.267302,1.880816,3899,0.028885,pending_review,,,
PERF-003-CAND-0028,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,28,46.695329,1.428027,4022,0.020253,pending_review,,,
PERF-003-CAND-0029,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,29,47.159728,0.464399,4062,0.031435,pending_review,,,
PERF-003-CAND-0030,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,30,52.395828,5.2361,4513,0.03456,pending_review,,,
PERF-003-CAND-0031,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,31,52.871837,0.476009,4554,0.03204,pending_review,,,
PERF-003-CAND-0032,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,32,53.359456,0.487619,4596,0.036615,pending_review,,,
PERF-003-CAND-0033,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,33,65.306122,11.946667,5625,0.023906,pending_review,,,
PERF-003-CAND-0034,PERF-003,PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-003_SDNG_SNDG_Gangsa_ENSEMBLE03.wav,34,65.816961,0.510839,5669,0.035023,pending_review,,,
